,Id,Vistas,likes,Comentarios,C_id,Data,Título,C_data,C_Título,País,C_vistas,Subscriptores,No Videos,Titulo,Status,Categoria,Duracao,Data_tendencia
614,AuqchHt09IE,2413596.0,2935.0,1464.0,UCvO2BExvkAbGMsTGnEnI_Ng,2022-08-31 20:20:21+00:00,,2018-06-05 13:48:12+00:00,Lula,BR,72225829,552000.0,1184,A prisão de Lula foi uma grande armação,0,News & Politics,31.0,
615,jjFSRDUvETQ,2439646.0,484651.0,8685.0,UCS_hnpJLQTvBkqALgapi_4g,2022-08-28 11:39:29+00:00,BLACKPINK(블랙핑크) - Pink Venom @인기가요 inkigayo 20220828,2011-02-17 02:17:55+00:00,스브스케이팝 X INKIGAYO,KR,5120348473,6860000.0,30895,,1,Entertainment,237.0,2022-08-29 00:00:00+00:00
616,W3-JVUQVJlU,27431.0,603.0,26.0,UC9nrzWIabr3QFpEPi2HQzzA,2022-09-16 03:00:12+00:00,,2013-03-27 18:42:14+00:00,Grupo Pixote,BR,960889369,2160000.0,146,"Ex Nunca Vira Ex - part  @Diego e Victor Hugo  - Pixote House Music, EP03",0,Music,205.0,
617,uwUqip-0lno,27426.0,4346.0,490.0,UCTMmGaE4OQDJSlLT3EQrESQ,2022-09-08 23:03:09+00:00,,2009-09-15 21:22:03+00:00,Priscilla Alcantara,BR,491535449,3560000.0,70,PRISCILLA AO VIVO - BOYZINHO x CORRENTES,1,Music,407.0,2022-09-10 00:00:00+00:00
618,tFRoFT9dvPw,171081.0,4101.0,7.0,UC9u7p59wlSaAuBmPevKWo9A,2022-08-28 00:16:32+00:00,FLUMINENSE 1 X 1 PALMEIRAS - Brasileirão Série A - 24ª RODADA - 27/08/2022 - AO VIVO,2009-09-11 14:33:04+00:00,Tupi Esportes,BR,179670547,771000.0,3376,,0,Sports,10686.0,
619,8iBJg37Gd0U,171067.0,6233.0,144.0,UC7-xgj9qGUt4qL_2zcR7Clg,2022-09-08 22:30:00+00:00,,2021-01-03 21:06:07.323427+00:00,Anninha,,409125081,3440000.0,454,1000 FIGURINHAS DA COPA EM 24 HORAS!!!,1,Entertainment,1006.0,2022-09-10 00:00:00+00:00
620,D27rvNWNxL4,232523.0,28942.0,1766.0,UC0GUaQ6lVzvu0FWklbsKFhg,2022-09-05 00:27:51+00:00,,2017-05-19 21:12:21+00:00,BAROLO VÍDEOS,BR,117886093,457000.0,1069,CUIABÁ 1X1 SÃO PAULO - PÓS-JOGO - ANÁLISE E NOTAS - CAMPEONATO BRASILEIRO,0,Sports,1141.0,
621,9sZO0Viv0ZU,232506.0,33478.0,478.0,UCJAbkIY17zAmCTNQHH0bQoQ,2022-09-13 22:51:07+00:00,,2011-09-05 00:10:40+00:00,Gameplayrj,BR,3560721468,8280000.0,17606,"FIQUEI LOUCO com God of War Ragnarok THOR VS  KRATOS, com o Odin!",1,Gaming,248.0,2022-09-15 00:00:00+00:00
622,rftmRz3vTP4,441952.0,39300.0,2328.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-25 00:48:40+00:00,"Pesquisa mostra Bolsonaro quase 10 pontos à frente de Lula, mas essa ninguém divulga",2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2638456684,4920000.0,10049,,0,News & Politics,626.0,
623,lfRYnS1pU1k,441239.0,27477.0,663.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-01 21:09:24+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2023821816,4390000.0,21172,"SANCHO MARCA, UNITED VENCE LEICESTER E COLA NO G-4 DA PREMIER LEAGUE | MELHORES MOMENTOS",1,Sports,204.0,2022-09-02 00:00:00+00:00
624,R-GWV2HrW0c,17539.0,4579.0,468.0,UC0M0rxSz3IF0CsSour1iWmw,2022-08-31 17:00:17+00:00,,2006-04-06 16:57:55+00:00,Cinemassacre,US,2062203822,3650000.0,1749,Hudson Hawk (NES) - Angry Video Game Nerd (AVGN),0,Gaming,1104.0,
625,n9rGJYcv88I,17537.0,1333.0,42.0,UC1GVT3DIkD32CibVRGpJd5g,2022-08-24 20:00:12+00:00,Midian Lima - Prioridade / Jó / Não Pare - Louvorzão 93 (Ao Vivo) - 2022,2010-07-14 14:06:02+00:00,Rádio 93 - FM Gospel,,302894730,830000.0,3859,,1,Entertainment,1298.0,2022-08-26 00:00:00+00:00
626,UQlLLg-6Zgs,76787.0,1384.0,200.0,UC08mnbiC4FykqpHqbEWgFcg,2022-08-23 05:00:36+00:00,"CRUZ AZUL, EN CRISIS PROFUNDA, un año después de ser CAMPEÓN en la LIGA MX | Futbol Picante",2019-05-09 14:52:15+00:00,ESPN Deportes,US,1473587389,2490000.0,20081,,0,Sports,718.0,
627,TGMqdPOKq7s,76789.0,2916.0,106.0,UCTLxjF6-pfLo5cxYZyBWzFg,2022-08-23 22:00:13+00:00,Menosprezava ele por ser cadeirante até terem esta surpresa!💔,2018-06-15 18:25:59+00:00,Receitas & Dicas De Vó,BR,63865380,515000.0,807,,1,People & Blogs,873.0,2022-08-25 00:00:00+00:00
628,O408tLeSre8,311330.0,40503.0,1413.0,UC5mZsx_OVnc4XmG9rWU2p3A,2022-09-15 22:41:28+00:00,,2012-01-16 03:27:00+00:00,T3ddy,BR,2601962844,15300000.0,1729,Simplesmente julgando as geladeiras dos meus inscritos,0,People & Blogs,707.0,
629,dNsCf5o6PaY,311281.0,80057.0,1075.0,UCV306eHqgo0LvBf3Mh36AHg,2022-08-25 13:00:17+00:00,EXPERIMENTANDO DOCES MEXICANOS!,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15551463241,44400000.0,3536,,1,Entertainment,1229.0,2022-08-26 00:00:00+00:00
630,BFPavC1VF4U,256935.0,29994.0,1136.0,UCW3oIxTLllTLK3Vy9jzdoEg,2022-08-29 22:00:07+00:00,ENQUADROS DE MOTO (EP. 54),2017-01-16 13:50:23+00:00,Xracing Videos,BR,573117707,2830000.0,321,,0,Autos & Vehicles,1251.0,
631,PLksGF8LGQQ,256956.0,10206.0,1411.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-09-07 08:01:01+00:00,,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3303403730,4690000.0,2469,FINAL MASTERCHEF BRASIL (06/09/2022) | PARTE 2 | EP 17 | TEMP 09,1,Entertainment,1097.0,2022-09-08 00:00:00+00:00
632,zrRlCVYL3nk,94077.0,7766.0,542.0,UCSOpcUkE-is7u7c4AkLgqTw,2022-09-17 02:48:19+00:00,,2016-03-08 18:30:03+00:00,MrMobile [Michael Fisher],US,206736725,1190000.0,498,"iPhone 14 Pro: Your Biggest Questions, Answered",0,Science & Technology,690.0,
633,vY6nYS0W7WE,94011.0,12081.0,1306.0,UCP6nJ-Elnfnpjv6HQRsv1Cw,2022-09-10 00:48:35+00:00,,2009-01-07 01:46:38+00:00,Walt Disney Studios BR,BR,648047229,1680000.0,961,A Pequena Sereia | Trailer Oficial Dublado,1,Film & Animation,84.0,2022-09-11 00:00:00+00:00
634,IfZIA7QfheA,442797.0,15824.0,64.0,UCGu_3t2-TCkkMrVlwJbdPTA,2022-08-21 21:10:46+00:00,FLAMENGO X PALMEIRAS AO VIVO DIRETO DO ALLIANZ PARQUE l BRASILEIRÃO 2022,2022-01-25 02:06:54.562881+00:00,Flazoeiro TV,BR,28876986,296000.0,103,,0,Sports,12135.0,
635,YjCYLqN1hSI,442552.0,16176.0,1124.0,UCxc3marqP9BJSkQ0_K4mqDg,2022-08-31 03:30:35+00:00,,2014-02-14 14:36:48+00:00,SBT Sports,,108394281,628000.0,1498,Athletico-PR 1 x 0 Palmeiras - Melhores momentos | Libertadores 2022,1,Sports,227.0,2022-09-01 00:00:00+00:00
636,-7gpkrUwEfg,58395.0,652.0,303.0,UCBi2mrWuNuyYy4gbM6fU18Q,2022-09-02 19:02:39+00:00,,2006-08-07 23:12:21+00:00,ABC News,US,11699779876,13500000.0,72028,ABC News Live: Judge unseals detailed inventory of materials seized at Mar-a-Lago,0,News & Politics,2351.0,
637,foCE6qMOpS8,58389.0,18869.0,732.0,UCIW4y9tEpVmx_iezUVA9blQ,2022-09-09 15:00:10+00:00,,2020-08-28 03:25:43.839075+00:00,João Gomes Cantor,,1069525646,3560000.0,46,MEU CAFOFO - João Gomes (DVD Acredite - Ao Vivo em Recife),1,Music,153.0,2022-09-10 00:00:00+00:00
638,VFfdABKp75E,300350.0,38300.0,536.0,UCFjrDmEnxrG5TRGVO0TPHLA,2022-09-14 21:00:20+00:00,,2013-06-12 17:35:28+00:00,Desimpedidos,BR,2459780676,9210000.0,3113,O DESAFIO MAIS ABSURDO DE TODOS - O MESTRE MANDOU PARTE 2,0,Sports,1720.0,
639,RfXc0LJVMDc,300161.0,11163.0,58.0,UCvp2rct896qzl9qaG20mjNg,2022-08-24 21:00:11+00:00,SOBREVIVENDO 103 ANOS COMO SONIC NO GTA 5,2016-10-06 22:02:42+00:00,GamerCosta,BR,272449938,617000.0,736,,1,Gaming,769.0,2022-08-26 00:00:00+00:00
640,qDcbOfg4c0c,111467.0,5019.0,988.0,UCWijW6tW0iI5ghsAbWDFtTg,2022-08-29 02:12:19+00:00,Ciro Gomes: “Insanidade repetir passo e achar que o resultado será diferente&quot;,2014-07-01 14:31:19+00:00,Rádio BandNews FM,BR,811189051,1660000.0,35198,,0,News & Politics,372.0,
641,XL7OWuZ-9Co,111468.0,7713.0,231.0,UCz2A8OXLR2xwYE63zWbu7IA,2022-09-01 13:30:13+00:00,,2014-10-13 17:55:52+00:00,Wiris Viana,BR,1484312623,5420000.0,192,ARMARIA MÃE 33 / REVERSO,1,Comedy,558.0,2022-09-02 00:00:00+00:00
642,QvMizy0xcmU,48785.0,5524.0,30.0,UC3sMBA3BdnsKSVI0WB9yVWQ,2022-09-16 12:35:41+00:00,,2010-04-28 15:40:36+00:00,TV Fórum,BR,79116908,296000.0,5593,DataFolha define estratégias de Lula e Bolsonaro na reta final | Fórum Café | 16.09.22,0,News & Politics,10242.0,
643,4uw2Eg6dA5A,48778.0,2344.0,114.0,UCIzAIM-zatIDHErC0Z23hbQ,2022-09-05 04:13:24+00:00,,2016-09-20 15:28:57+00:00,Música Multishow,BR,843212106,3580000.0,3886,"IZA, DEMI LOVATO E JUSTIN BIEBER: os melhores momentos do Dia 3 do Rock in Rio No Multishow",1,Music,602.0,2022-09-06 00:00:00+00:00
644,stR6RAjjgRM,47685.0,5473.0,282.0,UCm9cwbUWu11fD0LJ49YdUTw,2022-09-14 18:30:10+00:00,,2011-12-02 22:13:33+00:00,MundoSobreRodas,BR,115658994,644000.0,565,Fiat Fastback Limited by Abarth 2023 | VAI BOMBAR A PARTIR DE R$ 130 MIL,0,Autos & Vehicles,2194.0,
645,ZJWHmFX8H2Y,47676.0,2402.0,52.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-05 19:06:01+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2048523465,4420000.0,21270,"ATALANTA VENCE MONZA, SEGUE SEM PERDER E ASSUME LIDERANÇA DO ITALIANO I MELHORES MOMENTOS",1,Sports,365.0,2022-09-06 00:00:00+00:00
646,tCDJOlAgFMU,112208.0,15830.0,315.0,UCot9DELv0Avr0HclcekQCpg,2022-09-04 02:34:23+00:00,,2015-12-23 19:44:38+00:00,MODO CARREIRA SOTO,BR,482239552,2210000.0,1263,Lewa faz GOLAÇO e Barça da Show | Rafael Leão DESTRÓI a Inter | Vini Jr e Rodrygo DECISIVOS | E mais,0,Gaming,234.0,
647,lROrY_3PmQA,112221.0,11091.0,786.0,UCEOVI4AmQE01FDKNFunkV2w,2022-09-09 00:00:30+00:00,,2007-09-11 18:47:10+00:00,Warner Bros. Pictures Brasil,BR,798248237,1970000.0,1509,Adão Negro | Trailer Oficial 2,1,Film & Animation,154.0,2022-09-10 00:00:00+00:00
648,cB9SJIJY1Wc,724449.0,33098.0,469.0,UCjaxmdb_gTWbz9XF5rzvgGg,2022-08-24 21:28:00+00:00,50 TROLAGENS INSANAS EM 24 HORAS!,2017-02-12 23:54:17+00:00,Natan por Aí,BR,2542031592,4860000.0,876,,0,Entertainment,999.0,
649,GEnkdvO4Hmw,724779.0,134128.0,9473.0,UCrqpB7Kvh4qao8VtxwuJKkQ,2022-09-07 01:39:59+00:00,,2007-05-10 16:02:31+00:00,Flavia Calina,BR,3250085684,8100000.0,2188,MINHA BOLSA ESTOUROU E A REBECCA NASCEU - 35 SEMANAS DE PARTO NORMAL - FLÁVIA CALINA,1,People & Blogs,2385.0,2022-09-08 00:00:00+00:00
650,7gv2MyVWU8c,374942.0,38582.0,3114.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-09-07 00:02:54+00:00,,2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2707016039,5010000.0,10184,"Bomba! PCC orienta voto em candidata do PT, denuncia revista",0,News & Politics,610.0,
651,8MrzRnvVtUE,374626.0,20960.0,1047.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-08-31 08:00:02+00:00,,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3284896573,4680000.0,2436,MASTERCHEF BRASIL (30/08/2022) | PARTE 1 | EP 16 | TEMP 09,1,Entertainment,1146.0,2022-09-01 00:00:00+00:00
652,PB0cLigXMms,242936.0,48863.0,384.0,UCdK_G8bo0X0kVwxiWoIUfwQ,2022-09-01 21:04:23+00:00,,2014-10-14 21:02:58+00:00,MoriMura,BR,739918766,4240000.0,693,A GERAÇÃO Z SENDO SEQUESTRADA 😹 &quot;3&quot;,0,People & Blogs,31.0,
653,gumOwCoxWTE,242921.0,29772.0,741.0,UC1H-sZk-cj-tDpfTCZ1f1YQ,2022-09-08 22:00:16+00:00,,2016-12-05 02:51:48+00:00,Balian,BR,224422621,2410000.0,164,Gastando 1 MILHÃO em 24 Horas,1,People & Blogs,726.0,2022-09-10 00:00:00+00:00
654,Pl_LYBnD4mI,1628171.0,249602.0,15622.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-26 01:23:06+00:00,"Roberto Motta: Jogando em campo amigo na Globo, Lula faz vários gols contra",2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2645185545,4930000.0,10066,,0,News & Politics,1204.0,
655,kQOlquqE-Vk,1628724.0,102392.0,2810.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-09-14 21:42:28+00:00,,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2413948093,9210000.0,10005,PROIBIDO PARA MENORES! HAALAND FAZ GOL ABSURDO E LEI DO EX APARECE NA CHAMPIONS! | CITY 2X1 BORUSSIA,1,Sports,293.0,2022-09-15 00:00:00+00:00
656,8y44uoREk6Y,502264.0,25803.0,613.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-09-13 19:08:06+00:00,,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2407987955,9190000.0,9982,PINTURA! GOLAÇO COM CANETA E GOLS NOS ACRÉSCIMOS MARCAM VITÓRIA NA CHAMPIONS! SPORTING 2X0 TOTTENHAM,0,Sports,336.0,
657,EwLHawbmnpg,501635.0,47887.0,1487.0,UCp8i4boXFm2UB3te86RxAZQ,2022-09-08 23:06:47+00:00,,2013-12-22 05:14:34+00:00,João Caetano,BR,2501772683,10200000.0,2324,Ta Muito Difícil… O Gabriel NÃO Está Obedecendo O Castigo…,1,Entertainment,725.0,2022-09-10 00:00:00+00:00
658,Bu6OCA9_9A0,3566.0,1590.0,173.0,UCvO2BExvkAbGMsTGnEnI_Ng,2022-08-18 11:00:05+00:00,O filho de Dona Lindu,2018-06-05 13:48:12+00:00,Lula,BR,39540904,522000.0,1084,,0,News & Politics,58.0,
659,Ydp542rvqs4,3569.0,788.0,25.0,UCP9Jq89zh5_g3nsM0RY-vMw,2022-08-26 15:00:10+00:00,Jads e Jadson - Letras Garrafais (Ao Vivo) DVD 20 Anos De História,2012-03-23 23:48:39+00:00,Jads e Jadson,BR,1224328518,2020000.0,159,,1,Music,201.0,2022-08-28 00:00:00+00:00
660,Rhng7515FGA,2703751.0,72976.0,4102.0,UC_hK9fOxyy_TM8FJGXIyG8Q,2022-09-02 00:00:10+00:00,,2018-05-09 23:11:53+00:00,Dhar Mann,US,8901040556,16700000.0,672,"MEAN GIRLS Backstab PROM QUEEN, What Happens Is Shocking | Dhar Mann",0,People & Blogs,1088.0,
661,oMsizmQ9l5c,3039909.0,439341.0,0.0,UCkbbMCA40i18i7UdjayMPAg,2022-09-16 04:03:13+00:00,,2016-08-12 08:44:37+00:00,BLACKPINK - Topic,,1695433903,24500.0,180,Typa Girl,1,Music,180.0,2022-09-17 00:00:00+00:00
662,O5LJBJz0WyQ,192206.0,166.0,1.0,UCxRGbboDO9bCYd651YpIZuw,2022-09-09 20:10:29+00:00,,2009-08-07 12:29:07+00:00,Zaffari,BR,66138589,181000.0,806,BRIGADEIRO de bolo de cenoura - Receitas Zaffari,0,Howto & Style,49.0,
663,OTJ6ylL2Gjg,192173.0,10351.0,581.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-08-31 03:48:07+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1807613944,3540000.0,14831,&quot;Isso CALA A BOCA DE MUITA GENTE que diz que o Felipão...&quot; Athletico BATE Palmeiras e GERA DEBATE!,1,Sports,1200.0,2022-09-01 00:00:00+00:00
664,VPs0RoHNDHE,165547.0,17136.0,5222.0,UCP391YRAjSOdM_bwievgaZA,2022-09-07 12:05:43+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2390473274,5580000.0,89706,Motta e Klein comentam chegada de Bolsonaro para celebração de 7 de setembro em Brasília,0,News & Politics,526.0,
665,FUYbxANUE5s,165577.0,24473.0,178.0,UC9eXFedzizQtlY5snZ-IFkg,2022-08-22 21:00:07+00:00,DEI $1000 DÓLARES PRO LUCAS GASTAR NO DIA DOS PAIS,2017-11-27 03:16:17+00:00,Sunaika Bruna,BR,282331632,3110000.0,376,,1,Entertainment,967.0,2022-08-24 00:00:00+00:00
666,coWSejH5Yb8,1472495.0,24994.0,66.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-01 02:43:22+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1811869811,3540000.0,14845,Vélez Sarsfield 0 x 4 Flamengo - 31/08/2022 - Libertadores,0,Sports,19295.0,
667,6Y4VRaryG1M,1467417.0,84296.0,3958.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-09-06 21:18:32+00:00,,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2382481640,9150000.0,9926,NEYMAR E MBAPPÉ BRILHAM E PSG BATE A JUVENTUS NA ESTREIA | PSG 2 X 1 JUVENTUS,1,Sports,329.0,2022-09-07 00:00:00+00:00
668,GGR6DC4rjBE,595987.0,75676.0,8256.0,UCR3TOnFWDeAlT-Ho6LueDmg,2022-09-14 00:04:40+00:00,,2008-02-03 22:07:07+00:00,SBT,BR,3394048396,11600000.0,25777,Sabatina com Jair Bolsonaro | Candidatos com Ratinho (13/09/22),0,Entertainment,1860.0,
669,heXtV5xfkPg,595964.0,25924.0,125.0,UC48rkTlXjRd6pnqqBkdV0Mw,2022-08-28 19:52:00+00:00,LOUD x FURIA | CBLOL 2022: 2ª Etapa - Playoffs - Md5,2014-11-18 19:23:33+00:00,CBLOL,BR,755270959,1460000.0,10963,,1,Gaming,16336.0,2022-08-29 00:00:00+00:00
670,g5JkFksNyLs,725890.0,258172.0,205644.0,UCVNouUw3d3l5JYVCxhAQXKA,2022-09-15 02:58:11+00:00,,2016-04-10 15:40:32+00:00,Bispo Bruno Leonardo,BR,2060379506,12400000.0,3609,ORAÇÃO DA MEIA-NOITE-15 DE SETEMBRO,0,,514.0,
671,FhtmKbFpL3w,726005.0,25468.0,2036.0,UCQzdMyuz0Lf4zo4uGcEujFw,2022-08-22 02:00:05+00:00,Weeks Ahead Trailer | House of the Dragon (HBO),2007-09-29 02:50:52+00:00,GameofThrones,,1218279746,4620000.0,876,,1,People & Blogs,133.0,2022-08-23 00:00:00+00:00
672,sa2DBLVTpxU,296127.0,22134.0,2008.0,UCP391YRAjSOdM_bwievgaZA,2022-08-23 20:39:54+00:00,Deputado protocola pedido para afastar Moraes da presidência do TSE,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2306025656,5420000.0,88442,,0,News & Politics,237.0,
673,P6BWixB0S4M,296210.0,9767.0,267.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-08 20:14:35+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2059258287,4430000.0,21354,"FENERBAHÇE, DE JESUS, VENCE DÍNAMO DE KIEV NA ESTREIA DA EUROPA LEAGUE COM PARTIDAÇA DE EX-FLAMENGO",1,Sports,295.0,2022-09-09 00:00:00+00:00
674,n1dEFjPHyKw,341699.0,55389.0,2152.0,UCt_4wzTQqmcUvemNkeO0plA,2022-08-18 20:57:44+00:00,"ASSISTI OS 4 PRIMEIROS EPISÓDIOS DE SHE HULK, É RUIM? - Review SEM SPOILERS",2013-11-29 16:41:03+00:00,Ei Nerd,BR,3218626639,12700000.0,5242,,0,Entertainment,647.0,
675,5zQLa4OjUOY,341420.0,13350.0,1885.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-02 03:38:56+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1817401968,3550000.0,14857,"&quot;É RIDÍCULO! Se EU FOSSE o Igor Gomes...&quot; Meia do São Paulo É XINGADO após EXPULSÃO, e DEBATE FERVE!",1,Sports,1440.0,2022-09-05 00:00:00+00:00
676,1GayDbesEeA,180709.0,1541.0,462.0,UCz8K1occVvDTYDfFo7N5EZw,2022-08-30 21:41:10+00:00,,2015-08-28 17:26:16+00:00,Law&Crime Network,US,1669938191,3710000.0,13696,WATCH LIVE: Parkland School Shooter Penalty Phase Trial - Day 18,0,Entertainment,26606.0,
677,1QOnRh110jQ,180651.0,26109.0,408.0,UC9OMsuaqvGdF0MtK3gYYNkA,2022-09-15 15:00:21+00:00,,2008-09-21 21:29:29+00:00,Love Funk,BR,3734035855,8560000.0,1434,MC Paiva e Vulgo FK - Lei da Atração (Love Funk) Oldilla,1,Music,133.0,2022-09-17 00:00:00+00:00
678,9mQ3MQrcBNQ,415362.0,,38.0,UCiocc4WoX8xE-7CalzqS2Xw,2022-09-02 22:23:04+00:00,,2013-07-29 16:10:17+00:00,F L U S C O M A N I A,BR,245613786,406000.0,879,Quantos reais tem na mesa!??,0,Entertainment,18.0,
679,ysiUUAJmGSc,415466.0,21480.0,1066.0,UCgCKagVhzGnZcuP9bSMgMCg,2022-09-17 00:14:20+00:00,,2020-08-04 19:53:16.054503+00:00,ge,BR,1238000649,2780000.0,6067,VASCO 4 X 1 NÁUTICO | MELHORES MOMENTOS | 30ª RODADA BRASILEIRÃO SÉRIE B 2022 | ge.globo,1,Sports,219.0,2022-09-18 00:00:00+00:00
680,OpU0VEg3_rc,384189.0,101415.0,8004.0,UCKEM87jzVqdIfAdTr0xNBfA,2022-09-02 08:00:15+00:00,,2013-01-19 13:18:06+00:00,Pastor Antônio Júnior,BR,1693724888,11300000.0,3698,ORAÇÃO FORTE DA MANHÃ 02/09 - Deixe seu Pedido de Oração 🙏🏼,0,People & Blogs,984.0,
681,ldWQ90Vkr8M,383790.0,35544.0,1419.0,UCAjvBBC4WMxii99cvU8Wr9A,2022-08-23 23:00:15+00:00,NASCIMENTO DA NOSSA FILHA AYRA,2016-05-16 16:28:04+00:00,Vanessa Raquel,BR,248636182,1310000.0,299,,1,Comedy,681.0,2022-08-25 00:00:00+00:00
682,-GK1xmy3eSY,114325.0,12300.0,662.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-08-30 01:27:06+00:00,"Sem a ajuda de Bonner, Lula sai como grande derrotado de debate da Band",2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2668159038,4970000.0,10097,,0,News & Politics,817.0,
683,GetRc_lx3EA,114322.0,15371.0,162.0,UCriRvZSnEFPSMqSya2s2U6g,2022-08-23 21:41:24+00:00,"A CADA GOL DO OWEN, ELE BEIJA!!! (VAI DAR NAMORO DO FUTEBOL)",2016-01-03 03:19:02+00:00,Banheiristas,BR,911171249,3660000.0,919,,1,Sports,1621.0,2022-08-25 00:00:00+00:00
684,1N5uSgAJlhA,129372.0,5875.0,28.0,UCALhHwp-p5PVkMLvCkwQvEw,2022-09-01 17:50:29+00:00,,2012-01-16 18:35:47+00:00,Yasmin Castilho,BR,43128157,347000.0,563,Eu no banho,0,Entertainment,17.0,
685,vUOuafQaMzU,129365.0,27018.0,228.0,UCtrjFP7i92_30uv6IehwE5Q,2022-09-08 23:53:30+00:00,,2013-12-09 20:33:51+00:00,Cadê a chave?,BR,1033254424,4260000.0,1716,EXPERIMENTANDO COMIDA DE RUA VEGANA - Ep.1616,1,Entertainment,497.0,2022-09-10 00:00:00+00:00
686,1dMbOxSrWnc,1753820.0,1035.0,206.0,UCvO2BExvkAbGMsTGnEnI_Ng,2022-09-11 19:24:10+00:00,,2018-06-05 13:48:12+00:00,Lula,BR,112668557,569000.0,1261,CHEGA DE ÓDIO,0,News & Politics,31.0,
687,DZlV00jGBks,1947785.0,93664.0,2502.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-31 21:23:25+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2014764972,4390000.0,21138,"NEYMAR BRILHA DE NOVO, MBAPPÉ MARCA E MESSI É &#39;GARÇOM&#39; NA VITÓRIA DO PSG",1,Sports,416.0,2022-09-01 00:00:00+00:00
688,5zRxGX8JeC4,53423.0,6956.0,190.0,UCnxdVCNYDqUEp6xJATWgnQA,2022-08-26 21:00:06+00:00,encontrei uma árvore de dentro de outra // olha a produção das cabaças,2018-03-16 14:45:20+00:00,Família Gaio - dia a dia rural,BR,88984893,301000.0,903,,0,People & Blogs,1159.0,
689,9QsKW7HzGyA,53423.0,9430.0,321.0,UCqifkpdmE1z3VhfQoJzwpJQ,2022-08-27 23:30:45+00:00,🦊💙 BASTIDORES | CRUZEIRO 4 X 0 NÁUTICO - GOLEADA QUE DEIXOU O TIME AINDA MAIS PERTO DO ACESSO!,2011-08-02 18:15:24+00:00,Cruzeiro Esporte Clube,BR,65960433,506000.0,3963,,1,Sports,1334.0,2022-08-29 00:00:00+00:00
690,0Se6RU6wFe8,133904.0,39781.0,172.0,UCQim8bI2FOdxc6nM_etcmzA,2022-09-16 14:30:00+00:00,,2014-03-03 14:28:17+00:00,OMAD,BR,61002593,1010000.0,1289,Fingi ser uma INTERESSEIRA e isso aconteceu... Brookhaven Rp Roblox #shorts,0,Gaming,54.0,
691,EzGtLTO5doU,133875.0,15067.0,952.0,UCeSu6-j3LxdlBLZZfmEpcpg,2022-09-15 23:23:00+00:00,,2015-04-01 08:31:04+00:00,Meu Carro LifeStyle,BR,199571114,1030000.0,1027,FRACASSO? CAOA CHERY CAINDO sem PARAR? O QUE TÁ ACONTECENDO?,1,Autos & Vehicles,1132.0,2022-09-17 00:00:00+00:00
692,Iswbdzodr4o,1012898.0,30682.0,93.0,UCZaOZdn-Y-I5ikrofkWBLgQ,2022-08-30 15:57:49+00:00,JOGO ABERTO - 30/08/2022 | PROGRAMA COMPLETO,2016-03-29 19:28:35+00:00,Jogo Aberto,BR,1426725149,4010000.0,10076,,0,Sports,5837.0,
693,Fjx3jqO7phI,1007618.0,61934.0,1512.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-03 21:22:33+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2034096216,4410000.0,21231,"LEWANDOWSKI FAZ GOLAÇO, RAPHINHA MARCA, E BARCELONA VENCE O SEVILLA | Melhores Momentos",1,Sports,379.0,2022-09-05 00:00:00+00:00
